check_number,session_start
8892,21:00:00.000
9513,14:00:00.000
7250,06:15:00.000
9953,06:00:00.000
5641,22:15:00.000
2246,14:15:00.000
9345,23:42:00.000
6634,06:15:00.000
829,22:30:00.000
1438,21:00:00.000
4249,14:00:00.000
5689,21:00:00.000
5766,07:00:00.000
356,14:00:00.000
9652,07:30:00.000
330,08:42:00.000
1475,08:42:00.000
5728,06:00:00.000
6372,15:34:00.000
1781,21:00:00.000
4115,15:00:00.000
8739,22:15:00.000
9860,21:00:00.000
32,15:34:00.000
1344,07:30:00.000
2452,15:34:00.000
9106,23:42:00.000
2379,07:30:00.000
2144,14:15:00.000
2803,23:42:00.000
8675,15:00:00.000
1253,06:15:00.000
7283,22:30:00.000
6887,14:00:00.000
4533,14:15:00.000
5430,21:00:00.000
8116,15:30:00.000
2801,07:30:00.000
3773,06:00:00.000
4504,15:34:00.000
3892,22:15:00.000
4341,15:30:00.000
2277,15:34:00.000
5745,21:00:00.000
7415,21:00:00.000
7417,06:00:00.000
4909,15:00:00.000
4245,14:00:00.000
6988,15:30:00.000
8028,21:00:00.000
6482,23:42:00.000
2184,14:15:00.000
2769,22:15:00.000
5591,08:42:00.000
6238,14:15:00.000
8320,06:15:00.000
1393,22:15:00.000
999,07:00:00.000
7374,07:30:00.000
8515,15:34:00.000
1180,07:30:00.000
4337,08:42:00.000
4430,07:30:00.000
5626,07:00:00.000
3796,14:00:00.000
6171,23:42:00.000
8242,15:00:00.000
4230,23:42:00.000
8964,21:00:00.000
8291,22:30:00.000
1312,22:15:00.000
6414,14:00:00.000
4155,22:30:00.000
9238,22:15:00.000
1996,14:15:00.000
6533,21:00:00.000
8252,07:00:00.000
2373,06:15:00.000
4684,15:30:00.000
3870,15:34:00.000
1778,15:34:00.000
9451,22:30:00.000
6090,06:15:00.000
2711,21:00:00.000
7928,23:42:00.000
1145,06:00:00.000
4351,15:00:00.000
4200,06:00:00.000
5189,14:15:00.000
4578,21:00:00.000
8792,06:00:00.000
7306,21:00:00.000
9216,23:42:00.000
9285,22:15:00.000
8271,22:30:00.000
3210,22:15:00.000
5456,07:00:00.000
7803,14:00:00.000
1351,14:00:00.000
4583,23:42:00.000
4375,07:00:00.000
9042,15:30:00.000
6760,23:42:00.000
1820,15:00:00.000
107,07:00:00.000
5055,15:34:00.000
9592,07:00:00.000
163,06:15:00.000
7664,07:00:00.000
3046,22:15:00.000
8671,21:00:00.000
8270,06:00:00.000
5981,21:00:00.000
9507,22:15:00.000
5758,06:00:00.000
6276,22:30:00.000
1741,23:42:00.000
5881,07:30:00.000
7500,22:30:00.000
1966,06:00:00.000
3808,15:00:00.000
119,07:30:00.000
3227,06:00:00.000
172,08:42:00.000
2728,15:00:00.000
9263,15:34:00.000
5093,21:00:00.000
7784,14:00:00.000
740,15:34:00.000
7944,21:00:00.000
6283,21:00:00.000
1462,14:15:00.000
7179,15:00:00.000
2776,15:30:00.000
4851,06:00:00.000
1188,14:15:00.000
9527,21:00:00.000
1764,21:00:00.000
4118,07:30:00.000
2083,15:00:00.000
244,23:42:00.000
127,08:42:00.000
195,06:15:00.000
1368,22:30:00.000
1210,21:00:00.000
7776,22:15:00.000
5408,15:34:00.000
7379,06:00:00.000
1909,06:15:00.000
4036,06:15:00.000
1549,06:15:00.000
3363,15:30:00.000
3625,07:30:00.000
1952,22:30:00.000
5460,07:30:00.000
7296,22:30:00.000
1958,14:00:00.000
9139,08:42:00.000
5496,22:30:00.000
9023,15:30:00.000
6262,22:30:00.000
4843,06:15:00.000
2471,22:30:00.000
6485,06:15:00.000
7823,21:00:00.000
1478,15:34:00.000
788,21:00:00.000
2276,14:00:00.000
3427,07:00:00.000
1999,06:00:00.000
2274,21:00:00.000
8445,23:42:00.000
5606,15:30:00.000
5235,15:00:00.000
1403,21:00:00.000
2114,06:15:00.000
8407,15:34:00.000
8040,15:30:00.000
9013,15:30:00.000
9888,06:15:00.000
1386,22:15:00.000
555,08:42:00.000
9504,08:42:00.000
4637,06:00:00.000
4328,06:15:00.000
5938,21:00:00.000
1317,14:15:00.000
6613,22:30:00.000
9722,14:00:00.000
4845,23:42:00.000
3658,15:00:00.000
7895,06:15:00.000
9903,23:42:00.000
8891,22:15:00.000
3884,15:34:00.000
8365,06:00:00.000
5494,14:00:00.000
8231,06:00:00.000
8732,06:00:00.000
6708,15:30:00.000
4816,08:42:00.000
9898,23:42:00.000
951,15:34:00.000
4680,06:15:00.000
9218,15:00:00.000
8011,06:15:00.000
7342,14:00:00.000
6817,15:34:00.000
581,06:00:00.000
1484,21:00:00.000
4704,14:00:00.000
65,15:00:00.000
6183,15:00:00.000
9074,14:00:00.000
5061,06:15:00.000
2532,22:15:00.000
675,08:42:00.000
6261,21:00:00.000
7204,07:30:00.000
1473,15:30:00.000
7580,14:00:00.000
4754,14:15:00.000
9879,22:30:00.000
5108,07:30:00.000
9972,15:00:00.000
1408,14:15:00.000
6785,21:00:00.000
8875,21:00:00.000
6679,21:00:00.000
5616,22:15:00.000
3947,22:15:00.000
4181,21:00:00.000
9060,21:00:00.000
7777,06:15:00.000
413,14:00:00.000
1656,06:00:00.000
9325,06:15:00.000
8610,22:30:00.000
4960,06:00:00.000
7318,07:30:00.000
2549,15:00:00.000
8208,06:15:00.000
8849,07:30:00.000
2600,23:42:00.000
7297,15:00:00.000
1872,07:30:00.000
1209,14:15:00.000
5231,07:00:00.000
7170,15:30:00.000
1633,07:00:00.000
8632,22:30:00.000
770,14:00:00.000
3116,21:00:00.000
4111,21:00:00.000
5310,08:42:00.000
1587,14:00:00.000
1387,07:30:00.000
1916,15:34:00.000
5581,06:00:00.000
1096,23:42:00.000
5776,14:00:00.000
4395,22:30:00.000
8225,22:30:00.000
4674,15:00:00.000
1516,15:34:00.000
1897,15:34:00.000
7073,22:15:00.000
5158,15:00:00.000
1634,22:30:00.000
5625,14:15:00.000
5566,07:30:00.000
6826,21:00:00.000
7817,22:15:00.000
4525,14:15:00.000
6574,22:15:00.000
9512,06:15:00.000
1642,21:00:00.000
5160,07:00:00.000
5763,14:15:00.000
9809,22:15:00.000
4313,15:34:00.000
2112,08:42:00.000
5789,21:00:00.000
1190,23:42:00.000
2132,08:42:00.000
8674,06:00:00.000
9598,14:15:00.000
980,23:42:00.000
7709,22:30:00.000
1703,07:30:00.000
6233,15:34:00.000
669,06:00:00.000
9319,21:00:00.000
7972,07:30:00.000
6552,22:30:00.000
4804,08:42:00.000
6653,22:15:00.000
8381,14:00:00.000
4869,08:42:00.000
4660,14:15:00.000
4729,15:00:00.000
6757,06:00:00.000
8888,06:00:00.000
2819,14:15:00.000
313,07:30:00.000
691,06:15:00.000
1241,23:42:00.000
4029,22:30:00.000
5229,21:00:00.000
8041,15:00:00.000
8155,06:15:00.000
995,21:00:00.000
4018,22:15:00.000
6908,07:00:00.000
4750,06:15:00.000
8328,07:30:00.000
9510,22:15:00.000
4810,21:00:00.000
5388,22:15:00.000
4,22:30:00.000
8213,14:15:00.000
8397,15:30:00.000
287,06:00:00.000
9283,15:30:00.000
3715,15:34:00.000
4342,14:00:00.000
9940,14:00:00.000
6928,22:30:00.000
3478,23:42:00.000
2199,15:34:00.000
3681,15:34:00.000
3128,15:34:00.000
4636,22:30:00.000
1113,15:30:00.000
8281,07:30:00.000
631,07:00:00.000
8166,23:42:00.000
409,23:42:00.000
924,22:30:00.000
8312,06:00:00.000
7769,21:00:00.000
6001,07:30:00.000
5490,22:15:00.000
3963,07:00:00.000
7763,14:00:00.000
6642,22:15:00.000
3524,08:42:00.000
1392,07:00:00.000
3026,07:00:00.000
6825,21:00:00.000
3973,23:42:00.000
6944,07:30:00.000
7169,06:15:00.000
5030,15:00:00.000
232,23:42:00.000
6178,07:00:00.000
8410,14:00:00.000
9485,15:30:00.000
3754,07:30:00.000
5294,07:30:00.000
8163,15:30:00.000
5550,07:00:00.000
263,15:00:00.000
9210,06:00:00.000
8022,07:00:00.000
3630,14:15:00.000
7235,15:30:00.000
6259,15:00:00.000
7422,21:00:00.000
703,14:00:00.000
5415,21:00:00.000
3968,23:42:00.000
9423,07:30:00.000
1366,06:15:00.000
4064,06:00:00.000
8895,06:00:00.000
2494,22:15:00.000
6005,22:30:00.000
9047,15:34:00.000
8091,15:30:00.000
9249,15:30:00.000
6342,08:42:00.000
5345,23:42:00.000
4866,15:34:00.000
832,15:30:00.000
9397,15:34:00.000
4203,21:00:00.000
9404,23:42:00.000
1389,06:00:00.000
4024,14:15:00.000
7498,06:15:00.000
3621,22:15:00.000
6129,07:00:00.000
2145,21:00:00.000
6701,15:30:00.000
9392,15:34:00.000
4992,14:00:00.000
4895,15:00:00.000
8111,15:34:00.000
3432,14:15:00.000
2125,07:30:00.000
9150,14:00:00.000
5557,07:30:00.000
2578,23:42:00.000
8315,14:00:00.000
2672,22:30:00.000
9383,15:30:00.000
4557,15:30:00.000
7831,15:34:00.000
5634,22:15:00.000
5838,15:00:00.000
5277,06:15:00.000
5477,15:34:00.000
3865,15:30:00.000
1622,06:00:00.000
3636,21:00:00.000
6253,06:15:00.000
8169,08:42:00.000
8377,07:30:00.000
7458,07:30:00.000
2390,14:00:00.000
9986,22:30:00.000
2152,15:30:00.000
5996,21:00:00.000
2214,15:30:00.000
131,21:00:00.000
7035,08:42:00.000
2437,22:30:00.000
9622,07:30:00.000
115,22:30:00.000
4080,15:00:00.000
3816,21:00:00.000
9887,14:15:00.000
1883,08:42:00.000
2441,06:00:00.000
6950,22:15:00.000
6683,22:30:00.000
293,07:30:00.000
2871,15:34:00.000
3419,06:00:00.000
9163,15:34:00.000
2080,23:42:00.000
8015,22:15:00.000
5601,15:00:00.000
8474,15:30:00.000
60,21:00:00.000
3388,22:30:00.000
2625,21:00:00.000
7006,07:30:00.000
118,21:00:00.000
3342,06:00:00.000
7440,06:00:00.000
2241,22:30:00.000
3956,22:15:00.000
5404,21:00:00.000
7676,07:00:00.000
7413,14:00:00.000
9187,23:42:00.000
3794,06:00:00.000
2258,22:15:00.000
2904,22:30:00.000
9264,14:15:00.000
6328,23:42:00.000
1115,14:00:00.000
2660,22:15:00.000
838,22:30:00.000
6926,22:15:00.000
2218,15:34:00.000
7682,15:30:00.000
913,21:00:00.000
2308,15:34:00.000
9357,23:42:00.000
4232,07:00:00.000
1994,22:15:00.000
8981,22:30:00.000
5667,23:42:00.000
8475,07:30:00.000
8412,06:00:00.000
3330,07:30:00.000
3021,07:00:00.000
5058,07:30:00.000
9040,23:42:00.000
6474,14:00:00.000
1595,21:00:00.000
7948,08:42:00.000
9615,14:00:00.000
1795,06:00:00.000
2727,06:00:00.000
4998,06:15:00.000
1409,08:42:00.000
621,06:00:00.000
4673,15:34:00.000
9570,15:00:00.000
9508,21:00:00.000
9317,23:42:00.000
5004,15:00:00.000
831,21:00:00.000
868,14:15:00.000
4624,07:30:00.000
1419,14:15:00.000
7841,21:00:00.000
1342,14:00:00.000
311,06:00:00.000
9177,14:15:00.000
609,23:42:00.000
3304,22:30:00.000
9160,22:15:00.000
9271,06:15:00.000
1290,22:30:00.000
3155,14:15:00.000
4700,15:00:00.000
2472,06:15:00.000
9104,14:15:00.000
3055,06:15:00.000
5746,21:00:00.000
2664,15:30:00.000
2400,14:15:00.000
9720,21:00:00.000
7150,07:00:00.000
9818,06:15:00.000
8376,06:15:00.000
1005,14:15:00.000
3476,21:00:00.000
3951,21:00:00.000
7977,15:00:00.000
2770,06:00:00.000
89,22:15:00.000
1326,06:15:00.000
5335,23:42:00.000
7658,22:15:00.000
6098,15:00:00.000
8203,22:30:00.000
2137,23:42:00.000
5035,23:42:00.000
6365,21:00:00.000
6000,15:00:00.000
9580,15:30:00.000
1865,15:00:00.000
8574,06:15:00.000
2417,15:34:00.000
9062,07:30:00.000
5769,22:15:00.000
6673,07:00:00.000
1246,22:30:00.000
8721,22:30:00.000
2787,22:30:00.000
721,14:00:00.000
5085,15:30:00.000
5801,07:30:00.000
2781,15:00:00.000
4335,15:34:00.000
3351,15:00:00.000
6387,23:42:00.000
7041,22:15:00.000
8160,15:00:00.000
2074,15:30:00.000
8955,21:00:00.000
8634,15:30:00.000
1567,22:30:00.000
5723,22:15:00.000
9533,21:00:00.000
85,07:00:00.000
1895,21:00:00.000
425,21:00:00.000
6086,07:30:00.000
2243,15:00:00.000
3010,21:00:00.000
1578,14:15:00.000
3287,15:00:00.000
2224,22:15:00.000
7683,21:00:00.000
8631,07:00:00.000
8687,14:00:00.000
6830,06:00:00.000
4738,14:00:00.000
5624,21:00:00.000
8391,15:30:00.000
7914,07:00:00.000
9803,07:30:00.000
1345,07:00:00.000
6938,07:00:00.000
7986,06:00:00.000
4418,21:00:00.000
6167,15:34:00.000
3202,08:42:00.000
4499,06:00:00.000
5438,15:00:00.000
5867,06:00:00.000
2807,08:42:00.000
2892,07:00:00.000
7078,14:00:00.000
6091,15:00:00.000
5693,15:30:00.000
6947,14:15:00.000
4048,22:30:00.000
4422,08:42:00.000
4736,21:00:00.000
4798,06:00:00.000
6695,23:42:00.000
4460,21:00:00.000
8885,14:15:00.000
1108,07:00:00.000
5365,08:42:00.000
1737,21:00:00.000
9617,22:30:00.000
2045,06:15:00.000
1293,07:30:00.000
5850,15:34:00.000
8311,14:15:00.000
5406,23:42:00.000
1407,22:30:00.000
434,22:30:00.000
4838,07:30:00.000
6442,08:42:00.000
1771,21:00:00.000
1347,07:00:00.000
5752,14:15:00.000
7442,22:30:00.000
8647,07:30:00.000
1915,23:42:00.000
8395,23:42:00.000
2459,22:30:00.000
1963,15:30:00.000
3335,14:00:00.000
8896,22:15:00.000
9673,15:34:00.000
8283,07:30:00.000
4409,21:00:00.000
5234,21:00:00.000
5916,15:30:00.000
2941,07:30:00.000
4098,15:34:00.000
6241,22:15:00.000
1,21:00:00.000
1792,06:15:00.000
1732,08:42:00.000
720,15:34:00.000
4840,14:00:00.000
618,06:15:00.000
2805,07:30:00.000
7713,21:00:00.000
8143,15:34:00.000
1083,14:00:00.000
473,06:00:00.000
8730,07:30:00.000
5732,06:15:00.000
695,07:30:00.000
1579,23:42:00.000
558,08:42:00.000
2358,14:00:00.000
4387,06:00:00.000
3389,15:00:00.000
1559,07:30:00.000
4873,22:30:00.000
5427,06:15:00.000
6724,15:34:00.000
8054,15:00:00.000
9746,21:00:00.000
6794,22:15:00.000
78,07:00:00.000
6458,14:00:00.000
4922,15:30:00.000
9173,22:15:00.000
5192,07:30:00.000
8451,08:42:00.000
2739,15:00:00.000
7410,23:42:00.000
9070,14:15:00.000
7493,21:00:00.000
4251,22:30:00.000
4834,14:15:00.000
6311,21:00:00.000
9448,06:15:00.000
6049,06:15:00.000
2779,22:15:00.000
5806,21:00:00.000
8487,21:00:00.000
6278,08:42:00.000
1348,06:15:00.000
1621,22:30:00.000
4689,06:00:00.000
7023,14:15:00.000
1023,14:15:00.000
3339,14:00:00.000
2162,21:00:00.000
4485,08:42:00.000
2513,15:34:00.000
9515,07:00:00.000
3989,07:00:00.000
9941,06:15:00.000
9561,07:30:00.000
7049,06:15:00.000
1302,22:30:00.000
1376,23:42:00.000
381,07:30:00.000
8268,15:30:00.000
5637,06:00:00.000
1451,22:30:00.000
9523,07:30:00.000
8902,07:00:00.000
2077,15:34:00.000
1702,07:00:00.000
2792,14:15:00.000
1144,08:42:00.000
2129,22:15:00.000
5253,22:15:00.000
9604,06:00:00.000
369,14:00:00.000
7927,07:30:00.000
7136,15:30:00.000
4324,23:42:00.000
1683,15:00:00.000
9057,22:30:00.000
6481,23:42:00.000
9846,06:15:00.000
2683,15:34:00.000
1694,22:15:00.000
8706,06:15:00.000
4216,14:15:00.000
7789,14:00:00.000
4452,06:00:00.000
3497,21:00:00.000
4425,14:00:00.000
7598,15:34:00.000
6134,14:15:00.000
8084,23:42:00.000
7714,06:00:00.000
6723,06:00:00.000
5176,21:00:00.000
6269,08:42:00.000
584,15:00:00.000
6651,07:30:00.000
4301,07:00:00.000
991,06:15:00.000
6318,22:15:00.000
8176,14:15:00.000
1880,21:00:00.000
2993,14:00:00.000
615,22:15:00.000
7099,21:00:00.000
9474,21:00:00.000
4229,23:42:00.000
5649,08:42:00.000
1177,15:34:00.000
9172,21:00:00.000
4492,07:30:00.000
1596,15:30:00.000
1898,06:15:00.000
8694,23:42:00.000
3712,15:30:00.000
1699,07:00:00.000
426,14:15:00.000
2850,15:34:00.000
8834,06:00:00.000
2713,08:42:00.000
6858,06:15:00.000
9466,21:00:00.000
9265,21:00:00.000
1964,22:15:00.000
2453,06:00:00.000
1961,06:00:00.000
1089,14:00:00.000
2896,15:00:00.000
1799,15:34:00.000
348,15:34:00.000
6045,07:00:00.000
5984,06:00:00.000
7897,06:15:00.000
324,15:30:00.000
9090,15:30:00.000
7968,21:00:00.000
2813,14:15:00.000
3760,08:42:00.000
2725,23:42:00.000
9946,22:15:00.000
2118,22:30:00.000
6303,06:15:00.000
8349,06:00:00.000
3224,21:00:00.000
3783,14:00:00.000
5793,21:00:00.000
4243,23:42:00.000
5283,15:34:00.000
6462,22:15:00.000
3518,14:00:00.000
9607,15:00:00.000
8778,06:15:00.000
1951,14:15:00.000
9633,15:00:00.000
4150,15:34:00.000
7636,15:30:00.000
3922,07:30:00.000
3322,06:00:00.000
493,08:42:00.000
4756,08:42:00.000
7619,15:00:00.000
8709,07:30:00.000
8182,07:00:00.000
6064,21:00:00.000
401,06:00:00.000
4983,06:00:00.000
2521,22:15:00.000
5597,07:00:00.000
4739,14:15:00.000
5240,15:34:00.000
2594,14:15:00.000
2375,14:15:00.000
1025,06:15:00.000
4400,22:15:00.000
5029,23:42:00.000
5171,15:30:00.000
4938,23:42:00.000
8239,14:00:00.000
6682,14:15:00.000
7279,15:30:00.000
4579,15:34:00.000
7543,22:30:00.000
3880,21:00:00.000
9323,07:00:00.000
673,06:15:00.000
1752,15:00:00.000
5826,14:00:00.000
174,15:00:00.000
4391,21:00:00.000
6627,21:00:00.000
3615,15:34:00.000
8185,23:42:00.000
5179,14:15:00.000
7976,22:15:00.000
9664,06:15:00.000
5241,23:42:00.000
1804,15:34:00.000
2455,15:30:00.000
8747,22:15:00.000
689,15:00:00.000
5629,07:00:00.000
9816,21:00:00.000
1593,06:15:00.000
8943,21:00:00.000
9488,06:00:00.000
6273,14:15:00.000
3448,21:00:00.000
9141,15:34:00.000
6081,06:15:00.000
3780,15:00:00.000
4618,22:30:00.000
1320,08:42:00.000
2062,21:00:00.000
8237,07:00:00.000
9430,22:30:00.000
878,22:30:00.000
9224,23:42:00.000
8926,21:00:00.000
1129,22:30:00.000
7064,06:00:00.000
4093,15:30:00.000
2343,07:30:00.000
9105,06:15:00.000
8654,23:42:00.000
8815,08:42:00.000
8740,08:42:00.000
8866,15:34:00.000
6416,22:30:00.000
8665,15:34:00.000
8922,15:00:00.000
2429,08:42:00.000
3490,15:00:00.000
2350,22:15:00.000
2295,07:30:00.000
3310,08:42:00.000
4035,21:00:00.000
1782,06:15:00.000
3483,15:34:00.000
8333,06:00:00.000
9351,22:15:00.000
4246,22:15:00.000
3,21:00:00.000
9126,08:42:00.000
1878,15:34:00.000
571,14:00:00.000
4890,22:30:00.000
7688,15:30:00.000
3425,14:15:00.000
8472,22:15:00.000
9814,06:00:00.000
2167,07:00:00.000
2771,15:34:00.000
7861,23:42:00.000
597,06:15:00.000
4650,21:00:00.000
9844,15:30:00.000
2830,15:34:00.000
3775,15:34:00.000
2895,07:30:00.000
8622,22:30:00.000
3572,06:15:00.000
5135,08:42:00.000
1400,22:15:00.000
9781,14:00:00.000
5972,15:00:00.000
7614,14:00:00.000
6615,07:30:00.000
7935,15:00:00.000
8440,23:42:00.000
9571,22:30:00.000
2232,07:30:00.000
5356,23:42:00.000
3965,06:00:00.000
9713,07:30:00.000
6778,23:42:00.000
9537,07:30:00.000
8153,21:00:00.000
1449,06:15:00.000
2019,06:15:00.000
3885,15:34:00.000
3480,06:15:00.000
8389,07:30:00.000
9459,23:42:00.000
5783,15:00:00.000
7830,15:00:00.000
1538,21:00:00.000
2743,08:42:00.000
128,06:00:00.000
5849,15:30:00.000
9545,21:00:00.000
15,06:15:00.000
4254,22:15:00.000
6602,14:00:00.000
3040,23:42:00.000
9908,06:15:00.000
6759,15:00:00.000
5600,22:30:00.000
25,22:30:00.000
3719,15:00:00.000
5306,14:00:00.000
7973,06:15:00.000
724,07:30:00.000
441,15:00:00.000
8210,14:15:00.000
7765,23:42:00.000
7685,15:00:00.000
5632,08:42:00.000
2898,23:42:00.000
8701,21:00:00.000
301,06:15:00.000
4183,22:30:00.000
9026,15:30:00.000
2029,23:42:00.000
7513,14:15:00.000
9310,14:15:00.000
9017,22:15:00.000
7800,07:30:00.000
4486,15:00:00.000
4442,08:42:00.000
690,08:42:00.000
5673,07:30:00.000
4010,14:00:00.000
2193,23:42:00.000
9375,21:00:00.000
575,22:30:00.000
9490,15:30:00.000
6904,15:30:00.000
4906,14:00:00.000
8329,06:00:00.000
4670,21:00:00.000
5627,07:00:00.000
9857,21:00:00.000
8359,21:00:00.000
465,08:42:00.000
456,22:15:00.000
5985,06:00:00.000
9372,15:00:00.000
2331,14:15:00.000
8649,22:30:00.000
1929,06:00:00.000
6034,14:00:00.000
2322,07:00:00.000
2069,21:00:00.000
4374,23:42:00.000
7837,21:00:00.000
3918,15:34:00.000
1557,06:00:00.000
5871,06:15:00.000
1453,07:30:00.000
4874,15:30:00.000
7197,14:15:00.000
3028,14:15:00.000
7372,22:30:00.000
400,14:15:00.000
3964,22:15:00.000
3882,06:00:00.000
1480,07:00:00.000
336,21:00:00.000
2341,07:00:00.000
5791,22:15:00.000
3983,06:00:00.000
8047,21:00:00.000
8520,15:34:00.000
8571,06:00:00.000
4396,15:30:00.000
2386,23:42:00.000
3167,21:00:00.000
960,06:15:00.000
2304,22:15:00.000
4990,15:00:00.000
3578,08:42:00.000
3698,15:00:00.000
745,06:15:00.000
7650,22:15:00.000
3982,08:42:00.000
7705,07:00:00.000
7785,23:42:00.000
1512,21:00:00.000
1323,06:15:00.000
8460,15:30:00.000
3979,06:00:00.000
1179,15:34:00.000
9826,14:15:00.000
6676,07:00:00.000
6397,06:00:00.000
2738,14:00:00.000
7562,21:00:00.000
9229,07:00:00.000
1020,15:00:00.000
8498,21:00:00.000
3408,06:00:00.000
7497,21:00:00.000
9078,08:42:00.000
7411,14:15:00.000
4876,07:30:00.000
209,21:00:00.000
3436,06:15:00.000
8919,14:00:00.000
6389,06:00:00.000
2989,15:30:00.000
9006,06:15:00.000
5840,23:42:00.000
6382,21:00:00.000
4146,08:42:00.000
8267,15:30:00.000
8398,07:00:00.000
4879,23:42:00.000
1336,15:34:00.000
9945,14:15:00.000
1238,15:34:00.000
449,22:15:00.000
9935,22:30:00.000
6249,14:00:00.000
8552,23:42:00.000
9353,15:00:00.000
9761,06:00:00.000
5555,23:42:00.000
9833,06:00:00.000
5670,22:30:00.000
6986,15:34:00.000
4339,15:30:00.000
5935,15:34:00.000
2195,14:00:00.000
8101,14:00:00.000
5442,14:00:00.000
239,22:30:00.000
3004,14:00:00.000
132,07:00:00.000
4654,22:30:00.000
9929,06:00:00.000
9440,15:00:00.000
1811,23:42:00.000
4434,06:00:00.000
3664,07:30:00.000
3401,23:42:00.000
8794,14:00:00.000
1276,06:00:00.000
8467,14:15:00.000
4981,22:15:00.000
2972,06:00:00.000
3903,06:00:00.000
5130,15:34:00.000
8678,14:15:00.000
574,15:30:00.000
8183,07:30:00.000
5944,15:00:00.000
4675,14:00:00.000
867,06:15:00.000
6096,07:30:00.000
1257,08:42:00.000
2362,07:30:00.000
6749,06:15:00.000
6268,07:30:00.000
4311,22:15:00.000
2190,21:00:00.000
6322,21:00:00.000
7189,07:30:00.000
7564,15:30:00.000
4129,14:15:00.000
458,06:15:00.000
3284,14:00:00.000
1070,21:00:00.000
6782,15:30:00.000
1065,15:30:00.000
6578,07:00:00.000
463,23:42:00.000
3523,07:30:00.000
4601,23:42:00.000
3514,22:15:00.000
4239,08:42:00.000
6912,15:34:00.000
3111,07:30:00.000
8063,15:34:00.000
5018,23:42:00.000
1685,14:15:00.000
6089,06:15:00.000
600,14:00:00.000
2147,23:42:00.000
344,07:30:00.000
7490,07:00:00.000
8510,22:30:00.000
4790,07:30:00.000
976,21:00:00.000
4742,06:00:00.000
7519,23:42:00.000
6271,21:00:00.000
7088,15:34:00.000
1074,22:30:00.000
2337,08:42:00.000
1794,21:00:00.000
1845,07:00:00.000
6589,06:15:00.000
9928,15:34:00.000
9586,07:00:00.000
5106,07:30:00.000
6361,22:15:00.000
7144,06:15:00.000
9996,08:42:00.000
2891,15:34:00.000
3894,21:00:00.000
824,15:30:00.000
5397,15:30:00.000
5220,06:00:00.000
2424,22:15:00.000
941,07:30:00.000
1134,07:00:00.000
9525,23:42:00.000
2916,06:00:00.000
4168,06:00:00.000
8272,23:42:00.000
1518,21:00:00.000
5214,08:42:00.000
2402,07:00:00.000
3321,23:42:00.000
6019,07:30:00.000
126,07:00:00.000
1012,06:00:00.000
236,14:00:00.000
4517,21:00:00.000
1986,23:42:00.000
5049,15:34:00.000
4104,14:00:00.000
1800,08:42:00.000
9740,15:34:00.000
5097,21:00:00.000
7932,22:15:00.000
8384,06:00:00.000
3489,06:15:00.000
8722,14:00:00.000
8620,08:42:00.000
3896,07:30:00.000
6375,15:00:00.000
6693,15:00:00.000
29,06:00:00.000
7100,14:00:00.000
2953,07:00:00.000
8802,22:15:00.000
9594,06:00:00.000
2616,07:00:00.000
9130,15:34:00.000
7295,21:00:00.000
1371,08:42:00.000
154,22:30:00.000
7127,22:30:00.000
3394,14:00:00.000
7301,21:00:00.000
7884,21:00:00.000
8009,15:34:00.000
6886,15:34:00.000
4147,23:42:00.000
4893,14:00:00.000
8423,07:00:00.000
5500,21:00:00.000
159,14:15:00.000
6449,15:34:00.000
3410,14:15:00.000
7994,22:30:00.000
9875,07:00:00.000
9975,06:00:00.000
5050,15:34:00.000
7646,21:00:00.000
27,07:00:00.000
8248,07:00:00.000
2097,15:00:00.000
8038,22:30:00.000
4156,21:00:00.000
9072,15:34:00.000
5880,21:00:00.000
5571,22:30:00.000
7677,06:00:00.000
5946,06:15:00.000
6597,06:15:00.000
5407,15:34:00.000
2756,07:00:00.000
6838,21:00:00.000
7512,14:00:00.000
7544,15:34:00.000
4357,06:15:00.000
6376,08:42:00.000
2237,14:15:00.000
6378,22:30:00.000
4427,22:15:00.000
9394,21:00:00.000
8699,15:34:00.000
3564,22:30:00.000
957,23:42:00.000
14,23:42:00.000
1384,06:15:00.000
3495,07:30:00.000
7106,21:00:00.000
6067,15:34:00.000
7879,22:30:00.000
4645,07:00:00.000
7347,21:00:00.000
8019,15:00:00.000
5047,14:00:00.000
4642,15:34:00.000
1381,15:30:00.000
1871,14:00:00.000
6466,22:15:00.000
1049,14:15:00.000
612,14:15:00.000
2050,07:00:00.000
9479,07:00:00.000
1901,14:15:00.000
2548,15:34:00.000
1237,21:00:00.000
4466,15:30:00.000
2159,14:15:00.000
6266,15:30:00.000
7321,06:00:00.000
1058,06:00:00.000
7388,21:00:00.000
2755,23:42:00.000
7473,06:00:00.000
13,22:30:00.000
710,21:00:00.000
3329,21:00:00.000
3782,07:30:00.000
6789,21:00:00.000
6945,15:00:00.000
5219,22:15:00.000
2714,14:00:00.000
4030,07:30:00.000
7212,06:15:00.000
9098,22:30:00.000
9235,15:34:00.000
4921,15:30:00.000
3323,21:00:00.000
2913,07:30:00.000
4121,07:00:00.000
9922,22:30:00.000
9255,14:15:00.000
6761,21:00:00.000
1155,08:42:00.000
5827,15:00:00.000
1247,06:15:00.000
2173,07:00:00.000
8221,15:30:00.000
2511,07:00:00.000
2721,22:15:00.000
567,22:30:00.000
468,21:00:00.000
1835,06:15:00.000
1650,08:42:00.000
8920,22:30:00.000
7148,22:30:00.000
